sno,sna,sarea,cluster,mean_rent,mean_return,empty_ratio,full_ratio,morning_rent,evening_rent
500103013,YouBike2.0_台北數位產業園區,大同區,2,11.375,12.625,0.0,0.025423728813559324,9.783783783783784,13.416666666666666
500103019,YouBike2.0_民權延平路口(西北側),大同區,0,3.8421610169491527,16.113347457627118,0.19703389830508475,0.001059322033898305,7.5675675675675675,1.8137254901960784
500103020,YouBike2.0_民權迪化街口,大同區,1,11.813559322033898,32.807203389830505,0.0423728813559322,0.0,16.81081081081081,5.455882352941177
500103021,YouBike2.0_大稻埕公園,大同區,2,12.90677966101695,21.35169491525424,0.00423728813559322,0.0,10.162162162162161,14.490196078431373
500103022,YouBike2.0_大龍老人住宅,大同區,0,4.244703389830509,9.684322033898304,0.22245762711864406,0.1260593220338983,5.918918918918919,1.4215686274509804
500103023,YouBike2.0_大龍峒社會住宅,大同區,0,3.409957627118644,30.590042372881356,0.059322033898305086,0.0,5.972972972972973,1.3872549019607843
500103024,YouBike2.0_捷運大橋頭站(2號出口),大同區,1,6.497881355932203,50.5021186440678,0.1419491525423729,0.0,21.18918918918919,9.5
500103025,YouBike2.0_捷運大橋頭站(1A出口),大同區,0,4.640889830508475,24.236228813559322,0.13983050847457626,0.0,9.783783783783784,5.200980392156863
500103026,YouBike2.0_捷運民權西路站(2號出口),大同區,0,1.7627118644067796,23.23728813559322,0.2775423728813559,0.0,4.513513513513513,1.2401960784313726
500103027,YouBike2.0_捷運雙連站(2號出口),大同區,2,14.055084745762711,26.944915254237287,0.0,0.0,14.567567567567568,5.436274509803922
500103028,YouBike2.0_捷運北門站(3號出口),大同區,1,5.908898305084746,80.09110169491525,0.13029661016949154,0.0,15.567567567567568,4.411764705882353
500103029,YouBike2.0_朝陽公園,大同區,0,5.490466101694915,4.380296610169491,0.07097457627118645,0.1853813559322034,1.7027027027027026,8.75
500103030,YouBike2.0_永樂市場,大同區,2,16.939618644067796,16.334745762711865,0.07097457627118645,0.05084745762711865,14.35135135135135,11.808823529411764
500103031,YouBike2.0_大龍公園,大同區,0,5.8940677966101696,20.08262711864407,0.15677966101694915,0.0,8.18918918918919,2.2892156862745097
500103032,YouBike2.0_重慶涼州街口,大同區,0,4.6875,8.30084745762712,0.09957627118644068,0.001059322033898305,6.486486486486487,4.4411764705882355
500103033,YouBike2.0_圓山線形公園,大同區,0,11.294491525423728,13.584745762711865,0.0,0.00847457627118644,6.594594594594595,10.52450980392157
500103034,YouBike2.0_圓環站,大同區,2,15.563559322033898,15.356991525423728,0.013771186440677966,0.07097457627118645,7.513513513513513,18.230392156862745
500103035,YouBike2.0_重慶民族路口,大同區,2,8.337923728813559,23.489406779661017,0.1228813559322034,0.026483050847457626,10.567567567567568,7.367647058823529
500103036,YouBike2.0_承德路三段8巷口,大同區,0,3.516949152542373,17.445974576271187,0.11334745762711865,0.001059322033898305,6.54054054054054,5.514705882352941
500103037,YouBike2.0_太原廣場,大同區,2,16.8135593220339,13.65677966101695,0.0031779661016949155,0.059322033898305086,16.35135135135135,21.34313725490196
